Time, X, Y, Yaw, Drive_Fwd, Drive_Turn, Climb, Level_Bin
14.3260, 3.7611, -4.3322, -2.4042, 0.5000, -0.0854, 0.0000, -0.0009
14.3280, 3.7594, -4.3338, -2.4042, 0.5000, -0.0854, 0.0000, -0.0009
14.3300, 3.7576, -4.3353, -2.4043, 0.5000, -0.0854, 0.0000, -0.0009
14.3320, 3.7559, -4.3369, -2.4043, 0.5000, -0.0854, 0.0000, -0.0009
14.3340, 3.7541, -4.3385, -2.4043, 0.5000, -0.0854, 0.0000, -0.0009
14.3360, 3.7524, -4.3401, -2.4044, 0.5000, -0.0854, 0.0000, -0.0009
14.3380, 3.7506, -4.3417, -2.4044, 0.5000, -0.0854, 0.0000, -0.0009
14.3400, 3.7489, -4.3433, -2.4044, 0.5000, -0.0854, 0.0000, -0.0009
14.3420, 3.7471, -4.3449, -2.4045, 0.5000, -0.0854, 0.0000, -0.0009
14.3440, 3.7454, -4.3465, -2.4045, 0.5000, -0.0854, 0.0000, -0.0009
14.3460, 3.7436, -4.3481, -2.4045, 0.5000, -0.0854, 0.0000, -0.0009
14.3480, 3.7418, -4.3497, -2.4046, 0.5000, -0.0854, 0.0000, -0.0009
14.3500, 3.7401, -4.3513, -2.4046, 0.5000, -0.0854, 0.0000, -0.0009
14.3520, 3.7383, -4.3529, -2.4046, 0.5000, -0.0854, 0.0000, -0.0009
14.3540, 3.7366, -4.3545, -2.4047, 0.5000, -0.0854, 0.0000, -0.0009
14.3560, 3.7348, -4.3560, -2.4047, 0.5000, -0.0854, 0.0000, -0.0009
14.3580, 3.7331, -4.3576, -2.4048, 0.5000, -0.0854, 0.0000, -0.0009
14.3600, 3.7313, -4.3592, -2.4048, 0.5000, -0.0854, 0.0000, -0.0009
14.3620, 3.7296, -4.3608, -2.4048, 0.5000, -0.0854, 0.0000, -0.0009
14.3640, 3.7278, -4.3624, -2.4049, 0.5000, -0.0854, 0.0000, -0.0009
14.3660, 3.7261, -4.3640, -2.4049, 0.5000, -0.0854, 0.0000, -0.0009
14.3680, 3.7243, -4.3656, -2.4049, 0.5000, -0.0854, 0.0000, -0.0009
14.3700, 3.7226, -4.3672, -2.4050, 0.5000, -0.0854, 0.0000, -0.0009
14.3720, 3.7208, -4.3688, -2.4050, 0.5000, -0.0854, 0.0000, -0.0009
14.3740, 3.7191, -4.3704, -2.4050, 0.5000, -0.0854, 0.0000, -0.0009
14.3760, 3.7173, -4.3720, -2.4051, 0.5000, -0.0854, 0.0000, -0.0009
14.3780, 3.7155, -4.3736, -2.4051, 0.5000, -0.0854, 0.0000, -0.0009
14.3800, 3.7138, -4.3752, -2.4051, 0.5000, -0.0854, 0.0000, -0.0009
14.3820, 3.7120, -4.3767, -2.4052, 0.5000, -0.0854, 0.0000, -0.0009
14.3840, 3.7103, -4.3783, -2.4052, 0.5000, -0.0854, 0.0000, -0.0009
14.3860, 3.7085, -4.3799, -2.4052, 0.5000, -0.0854, 0.0000, -0.0009
14.3880, 3.7068, -4.3815, -2.4053, 0.5000, -0.0854, 0.0000, -0.0009
14.3900, 3.7050, -4.3831, -2.4053, 0.5000, -0.0854, 0.0000, -0.0009
14.3920, 3.7033, -4.3847, -2.4053, 0.5000, -0.0854, 0.0000, -0.0009
14.3940, 3.7015, -4.3863, -2.4054, 0.5000, -0.0854, 0.0000, -0.0009
14.3960, 3.6998, -4.3879, -2.4054, 0.5000, -0.0854, 0.0000, -0.0009
14.3980, 3.6980, -4.3895, -2.4055, 0.5000, -0.0854, 0.0000, -0.0009
14.4000, 3.6962, -4.3911, -2.4055, 0.5000, -0.0854, 0.0000, -0.0009
14.4020, 3.6945, -4.3927, -2.4055, 0.5000, -0.0873, 0.0000, -0.0009
14.4040, 3.6927, -4.3942, -2.4056, 0.5000, -0.0873, 0.0000, -0.0009
14.4060, 3.6910, -4.3958, -2.4056, 0.5000, -0.0873, 0.0000, -0.0009
14.4080, 3.6892, -4.3974, -2.4056, 0.5000, -0.0873, 0.0000, -0.0009
14.4100, 3.6875, -4.3990, -2.4057, 0.5000, -0.0873, 0.0000, -0.0009
14.4120, 3.6857, -4.4006, -2.4057, 0.5000, -0.0873, 0.0000, -0.0009
14.4140, 3.6840, -4.4022, -2.4057, 0.5000, -0.0873, 0.0000, -0.0009
14.4160, 3.6822, -4.4038, -2.4058, 0.5000, -0.0873, 0.0000, -0.0009
14.4180, 3.6804, -4.4054, -2.4058, 0.5000, -0.0873, 0.0000, -0.0009
14.4200, 3.6787, -4.4070, -2.4058, 0.5000, -0.0873, 0.0000, -0.0009
14.4220, 3.6769, -4.4086, -2.4059, 0.5000, -0.0873, 0.0000, -0.0009
14.4240, 3.6752, -4.4102, -2.4059, 0.5000, -0.0873, 0.0000, -0.0009
14.4260, 3.6734, -4.4117, -2.4059, 0.5000, -0.0873, 0.0000, -0.0009
14.4280, 3.6717, -4.4133, -2.4060, 0.5000, -0.0873, 0.0000, -0.0009
14.4300, 3.6699, -4.4149, -2.4060, 0.5000, -0.0873, 0.0000, -0.0009
14.4320, 3.6682, -4.4165, -2.4061, 0.5000, -0.0873, 0.0000, -0.0009
14.4340, 3.6664, -4.4181, -2.4061, 0.5000, -0.0873, 0.0000, -0.0009
14.4360, 3.6647, -4.4197, -2.4061, 0.5000, -0.0873, 0.0000, -0.0009
14.4380, 3.6629, -4.4213, -2.4062, 0.5000, -0.0873, 0.0000, -0.0009
14.4400, 3.6611, -4.4229, -2.4062, 0.5000, -0.0873, 0.0000, -0.0009
14.4420, 3.6594, -4.4245, -2.4062, 0.5000, -0.0873, 0.0000, -0.0009
14.4440, 3.6576, -4.4261, -2.4063, 0.5000, -0.0873, 0.0000, -0.0009
14.4460, 3.6559, -4.4276, -2.4063, 0.5000, -0.0873, 0.0000, -0.0009
14.4480, 3.6541, -4.4292, -2.4063, 0.5000, -0.0873, 0.0000, -0.0009
14.4500, 3.6524, -4.4308, -2.4064, 0.5000, -0.0873, 0.0000, -0.0009
14.4520, 3.6506, -4.4324, -2.4064, 0.5000, -0.0873, 0.0000, -0.0009
14.4540, 3.6488, -4.4340, -2.4064, 0.5000, -0.0873, 0.0000, -0.0009
14.4560, 3.6471, -4.4356, -2.4065, 0.5000, -0.0873, 0.0000, -0.0009
14.4580, 3.6453, -4.4372, -2.4065, 0.5000, -0.0873, 0.0000, -0.0009
14.4600, 3.6436, -4.4388, -2.4066, 0.5000, -0.0873, 0.0000, -0.0009
14.4620, 3.6418, -4.4404, -2.4066, 0.5000, -0.0873, 0.0000, -0.0009
14.4640, 3.6401, -4.4419, -2.4066, 0.5000, -0.0873, 0.0000, -0.0009
14.4660, 3.6383, -4.4435, -2.4067, 0.5000, -0.0873, 0.0000, -0.0009
14.4680, 3.6366, -4.4451, -2.4067, 0.5000, -0.0873, 0.0000, -0.0009
14.4700, 3.6348, -4.4467, -2.4067, 0.5000, -0.0873, 0.0000, -0.0009
14.4720, 3.6330, -4.4483, -2.4068, 0.5000, -0.0873, 0.0000, -0.0009
14.4740, 3.6313, -4.4499, -2.4068, 0.5000, -0.0873, 0.0000, -0.0009
14.4760, 3.6295, -4.4515, -2.4068, 0.5000, -0.0873, 0.0000, -0.0009
14.4780, 3.6278, -4.4531, -2.4069, 0.5000, -0.0873, 0.0000, -0.0009
14.4800, 3.6260, -4.4547, -2.4069, 0.5000, -0.0873, 0.0000, -0.0009
14.4820, 3.6243, -4.4562, -2.4069, 0.5000, -0.0873, 0.0000, -0.0009
14.4840, 3.6225, -4.4578, -2.4070, 0.5000, -0.0873, 0.0000, -0.0009
14.4860, 3.6207, -4.4594, -2.4070, 0.5000, -0.0873, 0.0000, -0.0009
14.4880, 3.6190, -4.4610, -2.4071, 0.5000, -0.0873, 0.0000, -0.0009
14.4900, 3.6172, -4.4626, -2.4071, 0.5000, -0.0873, 0.0000, -0.0009
14.4920, 3.6155, -4.4642, -2.4071, 0.5000, -0.0873, 0.0000, -0.0009
14.4940, 3.6137, -4.4658, -2.4072, 0.5000, -0.0873, 0.0000, -0.0009
14.4960, 3.6120, -4.4674, -2.4072, 0.5000, -0.0873, 0.0000, -0.0009
14.4980, 3.6102, -4.4689, -2.4072, 0.5000, -0.0873, 0.0000, -0.0009
14.5000, 3.6084, -4.4705, -2.4073, 0.5000, -0.0873, 0.0000, -0.0009
14.5020, 3.6067, -4.4721, -2.4073, 0.5000, -0.0908, 0.0000, -0.0009
14.5040, 3.6049, -4.4737, -2.4073, 0.5000, -0.0908, 0.0000, -0.0009
14.5060, 3.6032, -4.4753, -2.4074, 0.5000, -0.0908, 0.0000, -0.0009
14.5080, 3.6014, -4.4769, -2.4074, 0.5000, -0.0908, 0.0000, -0.0009
14.5100, 3.5996, -4.4785, -2.4075, 0.5000, -0.0908, 0.0000, -0.0009
14.5120, 3.5979, -4.4801, -2.4075, 0.5000, -0.0908, 0.0000, -0.0009
14.5140, 3.5961, -4.4816, -2.4075, 0.5000, -0.0908, 0.0000, -0.0009
14.5160, 3.5944, -4.4832, -2.4076, 0.5000, -0.0908, 0.0000, -0.0009
14.5180, 3.5926, -4.4848, -2.4076, 0.5000, -0.0908, 0.0000, -0.0009
14.5200, 3.5909, -4.4864, -2.4076, 0.5000, -0.0908, 0.0000, -0.0009
14.5220, 3.5891, -4.4880, -2.4077, 0.5000, -0.0908, 0.0000, -0.0009
14.5240, 3.5873, -4.4896, -2.4077, 0.5000, -0.0908, 0.0000, -0.0009
14.5260, 3.5856, -4.4912, -2.4077, 0.5000, -0.0908, 0.0000, -0.0009
14.5280, 3.5838, -4.4928, -2.4078, 0.5000, -0.0908, 0.0000, -0.0009
14.5300, 3.5821, -4.4943, -2.4078, 0.5000, -0.0908, 0.0000, -0.0009
14.5320, 3.5803, -4.4959, -2.4079, 0.5000, -0.0908, 0.0000, -0.0009
14.5340, 3.5786, -4.4975, -2.4079, 0.5000, -0.0908, 0.0000, -0.0009
14.5360, 3.5768, -4.4991, -2.4079, 0.5000, -0.0908, 0.0000, -0.0009
14.5380, 3.5750, -4.5007, -2.4080, 0.5000, -0.0908, 0.0000, -0.0009
14.5400, 3.5733, -4.5023, -2.4080, 0.5000, -0.0908, 0.0000, -0.0009
14.5420, 3.5715, -4.5039, -2.4080, 0.5000, -0.0908, 0.0000, -0.0009
14.5440, 3.5698, -4.5055, -2.4081, 0.5000, -0.0908, 0.0000, -0.0009
14.5460, 3.5680, -4.5070, -2.4081, 0.5000, -0.0908, 0.0000, -0.0009
14.5480, 3.5662, -4.5086, -2.4082, 0.5000, -0.0908, 0.0000, -0.0009
14.5500, 3.5645, -4.5102, -2.4082, 0.5000, -0.0908, 0.0000, -0.0009
14.5520, 3.5627, -4.5118, -2.4082, 0.5000, -0.0908, 0.0000, -0.0009
14.5540, 3.5610, -4.5134, -2.4083, 0.5000, -0.0908, 0.0000, -0.0009
14.5560, 3.5592, -4.5150, -2.4083, 0.5000, -0.0908, 0.0000, -0.0009
14.5580, 3.5574, -4.5166, -2.4083, 0.5000, -0.0908, 0.0000, -0.0009
14.5600, 3.5557, -4.5181, -2.4084, 0.5000, -0.0908, 0.0000, -0.0009
14.5620, 3.5539, -4.5197, -2.4084, 0.5000, -0.0908, 0.0000, -0.0009
14.5640, 3.5522, -4.5213, -2.4085, 0.5000, -0.0908, 0.0000, -0.0009
14.5660, 3.5504, -4.5229, -2.4085, 0.5000, -0.0908, 0.0000, -0.0009
14.5680, 3.5486, -4.5245, -2.4085, 0.5000, -0.0908, 0.0000, -0.0009
14.5700, 3.5469, -4.5261, -2.4086, 0.5000, -0.0908, 0.0000, -0.0009
14.5720, 3.5451, -4.5277, -2.4086, 0.5000, -0.0908, 0.0000, -0.0009
14.5740, 3.5434, -4.5292, -2.4086, 0.5000, -0.0908, 0.0000, -0.0009
14.5760, 3.5416, -4.5308, -2.4087, 0.5000, -0.0908, 0.0000, -0.0009
14.5780, 3.5398, -4.5324, -2.4087, 0.5000, -0.0908, 0.0000, -0.0009
14.5800, 3.5381, -4.5340, -2.4088, 0.5000, -0.0908, 0.0000, -0.0009
14.5820, 3.5363, -4.5356, -2.4088, 0.5000, -0.0908, 0.0000, -0.0009
14.5840, 3.5346, -4.5372, -2.4088, 0.5000, -0.0908, 0.0000, -0.0009
14.5860, 3.5328, -4.5388, -2.4089, 0.5000, -0.0908, 0.0000, -0.0009
14.5880, 3.5310, -4.5403, -2.4089, 0.5000, -0.0908, 0.0000, -0.0009
14.5900, 3.5293, -4.5419, -2.4089, 0.5000, -0.0908, 0.0000, -0.0009
14.5920, 3.5275, -4.5435, -2.4090, 0.5000, -0.0908, 0.0000, -0.0009
14.5940, 3.5258, -4.5451, -2.4090, 0.5000, -0.0908, 0.0000, -0.0009
14.5960, 3.5240, -4.5467, -2.4090, 0.5000, -0.0908, 0.0000, -0.0009
14.5980, 3.5222, -4.5483, -2.4091, 0.5000, -0.0908, 0.0000, -0.0009
14.6000, 3.5205, -4.5498, -2.4091, 0.5000, -0.0908, 0.0000, -0.0009
14.6020, 3.5187, -4.5514, -2.4092, 0.5000, -0.0967, 0.0000, -0.0009
14.6040, 3.5170, -4.5530, -2.4092, 0.5000, -0.0967, 0.0000, -0.0009
14.6060, 3.5152, -4.5546, -2.4092, 0.5000, -0.0967, 0.0000, -0.0009
14.6080, 3.5134, -4.5562, -2.4093, 0.5000, -0.0967, 0.0000, -0.0009
14.6100, 3.5117, -4.5578, -2.4093, 0.5000, -0.0967, 0.0000, -0.0009
14.6120, 3.5099, -4.5594, -2.4094, 0.5000, -0.0967, 0.0000, -0.0009
14.6140, 3.5082, -4.5609, -2.4094, 0.5000, -0.0967, 0.0000, -0.0009
14.6160, 3.5064, -4.5625, -2.4094, 0.5000, -0.0967, 0.0000, -0.0009
14.6180, 3.5046, -4.5641, -2.4095, 0.5000, -0.0967, 0.0000, -0.0009
14.6200, 3.5029, -4.5657, -2.4095, 0.5000, -0.0967, 0.0000, -0.0009
14.6220, 3.5011, -4.5673, -2.4095, 0.5000, -0.0967, 0.0000, -0.0009
14.6240, 3.4994, -4.5689, -2.4096, 0.5000, -0.0967, 0.0000, -0.0009
14.6260, 3.4976, -4.5704, -2.4096, 0.5000, -0.0967, 0.0000, -0.0009
14.6280, 3.4958, -4.5720, -2.4097, 0.5000, -0.0967, 0.0000, -0.0009
14.6300, 3.4941, -4.5736, -2.4097, 0.5000, -0.0967, 0.0000, -0.0009
14.6320, 3.4923, -4.5752, -2.4097, 0.5000, -0.0967, 0.0000, -0.0009
14.6340, 3.4905, -4.5768, -2.4098, 0.5000, -0.0967, 0.0000, -0.0009
14.6360, 3.4888, -4.5784, -2.4098, 0.5000, -0.0967, 0.0000, -0.0009
14.6380, 3.4870, -4.5799, -2.4099, 0.5000, -0.0967, 0.0000, -0.0009
14.6400, 3.4853, -4.5815, -2.4099, 0.5000, -0.0967, 0.0000, -0.0009
14.6420, 3.4835, -4.5831, -2.4099, 0.5000, -0.0967, 0.0000, -0.0009
14.6440, 3.4817, -4.5847, -2.4100, 0.5000, -0.0967, 0.0000, -0.0009
14.6460, 3.4800, -4.5863, -2.4100, 0.5000, -0.0967, 0.0000, -0.0009
14.6480, 3.4782, -4.5879, -2.4101, 0.5000, -0.0967, 0.0000, -0.0009
14.6500, 3.4765, -4.5894, -2.4101, 0.5000, -0.0967, 0.0000, -0.0009
14.6520, 3.4747, -4.5910, -2.4101, 0.5000, -0.0967, 0.0000, -0.0009
14.6540, 3.4729, -4.5926, -2.4102, 0.5000, -0.0967, 0.0000, -0.0009
14.6560, 3.4712, -4.5942, -2.4102, 0.5000, -0.0967, 0.0000, -0.0009
14.6580, 3.4694, -4.5958, -2.4103, 0.5000, -0.0967, 0.0000, -0.0009
14.6600, 3.4676, -4.5974, -2.4103, 0.5000, -0.0967, 0.0000, -0.0009
14.6620, 3.4659, -4.5989, -2.4103, 0.5000, -0.0967, 0.0000, -0.0009
14.6640, 3.4641, -4.6005, -2.4104, 0.5000, -0.0967, 0.0000, -0.0009
14.6660, 3.4624, -4.6021, -2.4104, 0.5000, -0.0967, 0.0000, -0.0009
14.6680, 3.4606, -4.6037, -2.4105, 0.5000, -0.0967, 0.0000, -0.0009
14.6700, 3.4588, -4.6053, -2.4105, 0.5000, -0.0967, 0.0000, -0.0009
14.6720, 3.4571, -4.6068, -2.4105, 0.5000, -0.0967, 0.0000, -0.0009
14.6740, 3.4553, -4.6084, -2.4106, 0.5000, -0.0967, 0.0000, -0.0009
14.6760, 3.4535, -4.6100, -2.4106, 0.5000, -0.0967, 0.0000, -0.0009
14.6780, 3.4518, -4.6116, -2.4107, 0.5000, -0.0967, 0.0000, -0.0009
14.6800, 3.4500, -4.6132, -2.4107, 0.5000, -0.0967, 0.0000, -0.0009
14.6820, 3.4483, -4.6148, -2.4107, 0.5000, -0.0967, 0.0000, -0.0009
14.6840, 3.4465, -4.6163, -2.4108, 0.5000, -0.0967, 0.0000, -0.0009
14.6860, 3.4447, -4.6179, -2.4108, 0.5000, -0.0967, 0.0000, -0.0009
14.6880, 3.4430, -4.6195, -2.4109, 0.5000, -0.0967, 0.0000, -0.0009
14.6900, 3.4412, -4.6211, -2.4109, 0.5000, -0.0967, 0.0000, -0.0009
14.6920, 3.4394, -4.6227, -2.4109, 0.5000, -0.0967, 0.0000, -0.0009
14.6940, 3.4377, -4.6242, -2.4110, 0.5000, -0.0967, 0.0000, -0.0009
14.6960, 3.4359, -4.6258, -2.4110, 0.5000, -0.0967, 0.0000, -0.0009
14.6980, 3.4341, -4.6274, -2.4111, 0.5000, -0.0967, 0.0000, -0.0009
14.7000, 3.4324, -4.6290, -2.4111, 0.5000, -0.0967, 0.0000, -0.0009
14.7020, 3.4306, -4.6306, -2.4111, 0.4657, -0.1063, 0.0000, -0.0009
14.7040, 3.4289, -4.6321, -2.4112, 0.4657, -0.1063, 0.0000, -0.0009
14.7060, 3.4271, -4.6337, -2.4112, 0.4657, -0.1063, 0.0000, -0.0009
14.7080, 3.4254, -4.6353, -2.4113, 0.4657, -0.1063, 0.0000, -0.0010
14.7100, 3.4237, -4.6368, -2.4113, 0.4657, -0.1063, 0.0000, -0.0010
14.7120, 3.4219, -4.6384, -2.4113, 0.4657, -0.1063, 0.0000, -0.0010
14.7140, 3.4202, -4.6399, -2.4114, 0.4657, -0.1063, 0.0000, -0.0010
14.7160, 3.4185, -4.6415, -2.4114, 0.4657, -0.1063, 0.0000, -0.0010
14.7180, 3.4168, -4.6430, -2.4115, 0.4657, -0.1063, 0.0000, -0.0010
14.7200, 3.4150, -4.6445, -2.4115, 0.4657, -0.1063, 0.0000, -0.0010
14.7220, 3.4133, -4.6461, -2.4116, 0.4657, -0.1063, 0.0000, -0.0010
14.7240, 3.4116, -4.6476, -2.4116, 0.4657, -0.1063, 0.0000, -0.0010
14.7260, 3.4099, -4.6491, -2.4116, 0.4657, -0.1063, 0.0000, -0.0010
14.7280, 3.4082, -4.6507, -2.4117, 0.4657, -0.1063, 0.0000, -0.0010
14.7300, 3.4065, -4.6522, -2.4117, 0.4657, -0.1063, 0.0000, -0.0010
14.7320, 3.4048, -4.6537, -2.4118, 0.4657, -0.1063, 0.0000, -0.0011
14.7340, 3.4031, -4.6552, -2.4118, 0.4657, -0.1063, 0.0000, -0.0011
14.7360, 3.4014, -4.6567, -2.4119, 0.4657, -0.1063, 0.0000, -0.0011
14.7380, 3.3997, -4.6582, -2.4119, 0.4657, -0.1063, 0.0000, -0.0011
14.7400, 3.3980, -4.6598, -2.4119, 0.4657, -0.1063, 0.0000, -0.0011
14.7420, 3.3963, -4.6613, -2.4120, 0.4657, -0.1063, 0.0000, -0.0011
14.7440, 3.3947, -4.6628, -2.4120, 0.4657, -0.1063, 0.0000, -0.0011
14.7460, 3.3930, -4.6643, -2.4121, 0.4657, -0.1063, 0.0000, -0.0011
14.7480, 3.3913, -4.6658, -2.4121, 0.4657, -0.1063, 0.0000, -0.0011
14.7500, 3.3896, -4.6673, -2.4122, 0.4657, -0.1063, 0.0000, -0.0011
14.7520, 3.3879, -4.6688, -2.4122, 0.4657, -0.1063, 0.0000, -0.0011
14.7540, 3.3863, -4.6703, -2.4122, 0.4657, -0.1063, 0.0000, -0.0011
14.7560, 3.3846, -4.6718, -2.4123, 0.4657, -0.1063, 0.0000, -0.0011
14.7580, 3.3829, -4.6733, -2.4123, 0.4657, -0.1063, 0.0000, -0.0011
14.7600, 3.3812, -4.6748, -2.4124, 0.4657, -0.1063, 0.0000, -0.0011
14.7620, 3.3795, -4.6763, -2.4124, 0.4657, -0.1063, 0.0000, -0.0011
14.7640, 3.3779, -4.6778, -2.4125, 0.4657, -0.1063, 0.0000, -0.0011
14.7660, 3.3762, -4.6793, -2.4125, 0.4657, -0.1063, 0.0000, -0.0011
14.7680, 3.3745, -4.6808, -2.4126, 0.4657, -0.1063, 0.0000, -0.0011
14.7700, 3.3729, -4.6823, -2.4126, 0.4657, -0.1063, 0.0000, -0.0011
14.7720, 3.3712, -4.6838, -2.4126, 0.4657, -0.1063, 0.0000, -0.0011
14.7740, 3.3695, -4.6853, -2.4127, 0.4657, -0.1063, 0.0000, -0.0011
14.7760, 3.3679, -4.6868, -2.4127, 0.4657, -0.1063, 0.0000, -0.0011
14.7780, 3.3662, -4.6882, -2.4128, 0.4657, -0.1063, 0.0000, -0.0011
14.7800, 3.3645, -4.6897, -2.4128, 0.4657, -0.1063, 0.0000, -0.0011
14.7820, 3.3629, -4.6912, -2.4129, 0.4657, -0.1063, 0.0000, -0.0011
14.7840, 3.3612, -4.6927, -2.4129, 0.4657, -0.1063, 0.0000, -0.0011
14.7860, 3.3595, -4.6942, -2.4129, 0.4657, -0.1063, 0.0000, -0.0011
14.7880, 3.3579, -4.6957, -2.4130, 0.4657, -0.1063, 0.0000, -0.0011
14.7900, 3.3562, -4.6972, -2.4130, 0.4657, -0.1063, 0.0000, -0.0011
14.7920, 3.3545, -4.6987, -2.4131, 0.4657, -0.1063, 0.0000, -0.0011
14.7940, 3.3529, -4.7001, -2.4131, 0.4657, -0.1063, 0.0000, -0.0011
14.7960, 3.3512, -4.7016, -2.4132, 0.4657, -0.1063, 0.0000, -0.0011
14.7980, 3.3496, -4.7031, -2.4132, 0.4657, -0.1063, 0.0000, -0.0011
14.8000, 3.3479, -4.7046, -2.4132, 0.4657, -0.1063, 0.0000, -0.0011
14.8020, 3.3463, -4.7060, -2.4133, 0.3374, -0.1211, 0.0000, -0.0011
14.8040, 3.3447, -4.7075, -2.4133, 0.3374, -0.1211, 0.0000, -0.0011
14.8060, 3.3431, -4.7089, -2.4134, 0.3374, -0.1211, 0.0000, -0.0011
14.8080, 3.3415, -4.7103, -2.4134, 0.3374, -0.1211, 0.0000, -0.0011
14.8100, 3.3400, -4.7117, -2.4135, 0.3374, -0.1211, 0.0000, -0.0011
14.8120, 3.3384, -4.7131, -2.4135, 0.3374, -0.1211, 0.0000, -0.0012
14.8140, 3.3369, -4.7144, -2.4136, 0.3374, -0.1211, 0.0000, -0.0012
14.8160, 3.3354, -4.7157, -2.4136, 0.3374, -0.1211, 0.0000, -0.0012
14.8180, 3.3339, -4.7171, -2.4137, 0.3374, -0.1211, 0.0000, -0.0013
14.8200, 3.3325, -4.7184, -2.4137, 0.3374, -0.1211, 0.0000, -0.0013
14.8220, 3.3310, -4.7197, -2.4138, 0.3374, -0.1211, 0.0000, -0.0013
14.8240, 3.3295, -4.7210, -2.4139, 0.3374, -0.1211, 0.0000, -0.0014
14.8260, 3.3281, -4.7223, -2.4139, 0.3374, -0.1211, 0.0000, -0.0014
14.8280, 3.3267, -4.7235, -2.4140, 0.3374, -0.1211, 0.0000, -0.0014
14.8300, 3.3253, -4.7248, -2.4140, 0.3374, -0.1211, 0.0000, -0.0015
14.8320, 3.3239, -4.7260, -2.4141, 0.3374, -0.1211, 0.0000, -0.0015
14.8340, 3.3225, -4.7273, -2.4141, 0.3374, -0.1211, 0.0000, -0.0016
14.8360, 3.3211, -4.7285, -2.4142, 0.3374, -0.1211, 0.0000, -0.0016
14.8380, 3.3197, -4.7298, -2.4142, 0.3374, -0.1211, 0.0000, -0.0016
14.8400, 3.3184, -4.7310, -2.4143, 0.3374, -0.1211, 0.0000, -0.0016
14.8420, 3.3170, -4.7322, -2.4143, 0.3374, -0.1211, 0.0000, -0.0017
14.8440, 3.3156, -4.7334, -2.4144, 0.3374, -0.1211, 0.0000, -0.0017
14.8460, 3.3143, -4.7346, -2.4145, 0.3374, -0.1211, 0.0000, -0.0017
14.8480, 3.3129, -4.7358, -2.4145, 0.3374, -0.1211, 0.0000, -0.0017
14.8500, 3.3116, -4.7370, -2.4146, 0.3374, -0.1211, 0.0000, -0.0018
14.8520, 3.3103, -4.7382, -2.4146, 0.3374, -0.1211, 0.0000, -0.0018
14.8540, 3.3089, -4.7394, -2.4147, 0.3374, -0.1211, 0.0000, -0.0018
14.8560, 3.3076, -4.7406, -2.4147, 0.3374, -0.1211, 0.0000, -0.0018
14.8580, 3.3063, -4.7417, -2.4148, 0.3374, -0.1211, 0.0000, -0.0018
14.8600, 3.3050, -4.7429, -2.4148, 0.3374, -0.1211, 0.0000, -0.0018
14.8620, 3.3037, -4.7441, -2.4149, 0.3374, -0.1211, 0.0000, -0.0018
14.8640, 3.3024, -4.7452, -2.4149, 0.3374, -0.1211, 0.0000, -0.0018
14.8660, 3.3011, -4.7464, -2.4150, 0.3374, -0.1211, 0.0000, -0.0018
14.8680, 3.2998, -4.7475, -2.4150, 0.3374, -0.1211, 0.0000, -0.0018
14.8700, 3.2985, -4.7487, -2.4151, 0.3374, -0.1211, 0.0000, -0.0018
14.8720, 3.2972, -4.7498, -2.4151, 0.3374, -0.1211, 0.0000, -0.0018
14.8740, 3.2959, -4.7510, -2.4152, 0.3374, -0.1211, 0.0000, -0.0018
14.8760, 3.2946, -4.7521, -2.4153, 0.3374, -0.1211, 0.0000, -0.0018
14.8780, 3.2934, -4.7533, -2.4153, 0.3374, -0.1211, 0.0000, -0.0018
14.8800, 3.2921, -4.7544, -2.4154, 0.3374, -0.1211, 0.0000, -0.0018
14.8820, 3.2908, -4.7555, -2.4154, 0.3374, -0.1211, 0.0000, -0.0018
14.8840, 3.2896, -4.7566, -2.4155, 0.3374, -0.1211, 0.0000, -0.0018
14.8860, 3.2883, -4.7578, -2.4155, 0.3374, -0.1211, 0.0000, -0.0017
14.8880, 3.2870, -4.7589, -2.4156, 0.3374, -0.1211, 0.0000, -0.0017
14.8900, 3.2858, -4.7600, -2.4156, 0.3374, -0.1211, 0.0000, -0.0017
14.8920, 3.2845, -4.7611, -2.4157, 0.3374, -0.1211, 0.0000, -0.0017
14.8940, 3.2833, -4.7622, -2.4157, 0.3374, -0.1211, 0.0000, -0.0017
14.8960, 3.2820, -4.7633, -2.4158, 0.3374, -0.1211, 0.0000, -0.0016
14.8980, 3.2808, -4.7645, -2.4158, 0.3374, -0.1211, 0.0000, -0.0016
14.9000, 3.2795, -4.7656, -2.4159, 0.3374, -0.1211, 0.0000, -0.0016
14.9020, 3.2783, -4.7667, -2.4159, 0.5000, -1.0000, 0.0000, -0.0016
14.9040, 3.2770, -4.7678, -2.4161, 0.5000, -1.0000, 0.0000, -0.0016
14.9060, 3.2757, -4.7690, -2.4164, 0.5000, -1.0000, 0.0000, -0.0015
14.9080, 3.2743, -4.7702, -2.4168, 0.5000, -1.0000, 0.0000, -0.0014
14.9100, 3.2730, -4.7715, -2.4173, 0.5000, -1.0000, 0.0000, -0.0012
14.9120, 3.2717, -4.7727, -2.4179, 0.5000, -1.0000, 0.0000, -0.0010
14.9140, 3.2704, -4.7738, -2.4187, 0.5000, -1.0000, 0.0000, -0.0008
14.9160, 3.2692, -4.7750, -2.4195, 0.5000, -1.0000, 0.0000, -0.0004
14.9180, 3.2679, -4.7762, -2.4203, 0.5000, -1.0000, 0.0000, -0.0001
